"PageFile","ControlType","DisplayText","AutomationId","HandlerOrCommand","HandlerStatus","Validation","LoadingState","ErrorState","SuccessState","DisabledState","DoubleTapProtection","RuntimeTested"
"Pages\HonorsAdminPage.xaml","Button","ط¥ظ†ط´ط§ط، Founder Key","","OnCreateFounderKeyClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HonorsAdminPage.xaml","Entry","PlayerId ظ…ط«ط§ظ„: P0001","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HonorsAdminPage.xaml","Entry","Activation Key","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HonorsAdminPage.xaml","Button","طھظپط¹ظٹظ„ Developer","","OnActivateDeveloperClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HonorsAdminPage.xaml","Button","طھظپط¹ظٹظ„ Founder","","OnActivateFounderClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HonorsAdminPage.xaml","Entry","PlayerId","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HonorsAdminPage.xaml","Entry","Recovery Key","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HonorsAdminPage.xaml","Button","ط§ط³طھط¹ط§ط¯ط©","","OnRecoverHonorClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HonorsAdminPage.xaml","Entry","Username","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HonorsAdminPage.xaml","Entry","Developer Password","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HonorsAdminPage.xaml","Button","طھظˆظ„ظٹط¯ 5 ط£ظƒظˆط§ط¯ ط§ط³طھط±ط¯ط§ط¯ ط¬ط¯ظٹط¯ط©","","OnGenerateDeveloperRecoveryCodesClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HonorsAdminPage.xaml","Entry","Developer Password","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HonorsAdminPage.xaml","Button","طھطµط¯ظٹط± ط§ظ„ط®ط²ظ†ط©","","OnExportDeveloperVaultClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HonorsAdminPage.xaml","Button","ط§ط³طھظٹط±ط§ط¯ ط§ظ„ط®ط²ظ†ط©","","OnImportDeveloperVaultClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HonorsAdminPage.xaml","Button","ط­ط°ظپ ط¬ظ…ظٹط¹ ط§ظ„ط¨ظٹط§ظ†ط§طھ ظˆطھطµظپظٹط± ط§ظ„طھط·ط¨ظٹظ‚","","OnDeveloperFullResetClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\MatchDetailsPage.xaml","TapGestureRecognizer","","","OnMenuClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\MatchDetailsPage.xaml","TapGestureRecognizer","","","OnBackClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\MatchDetailsPage.xaml","TapGestureRecognizer","","","OnOverlayTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\MatchDetailsPage.xaml","TapGestureRecognizer","","","OnOverlayTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\MatchDetailsPage.xaml","TapGestureRecognizer","","","OnShareImageClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\MatchDetailsPage.xaml","TapGestureRecognizer","","","OnSharePdfClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\MatchDetailsPage.xaml","TapGestureRecognizer","","","OnCopyResultClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\MatchDetailsPage.xaml","TapGestureRecognizer","","","OnCertificateClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\MatchDetailsPage.xaml","TapGestureRecognizer","","","OnMomentumClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\MatchDetailsPage.xaml","TapGestureRecognizer","","","OnMomentumOverlayTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerDetailsPage.xaml","TapGestureRecognizer","","","OnBackTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerDetailsPage.xaml","Button","طھط؛ظٹظٹط± ط§ظ„طµظˆط±ط© / Avatar","","OnOpenAvatarPicker","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerDetailsPage.xaml","TapGestureRecognizer","","","OnAccountHubTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerDetailsPage.xaml","Button","ط­ط°ظپ ط§ظ„ظƒظ„","","OnDeleteAllTimelineClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerDetailsPage.xaml","CollectionView","","","OnAvatarSelected","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerDetailsPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerDetailsPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerDetailsPage.xaml","Button","ظ…ظ† ط§ظ„ط¬ظ‡ط§ط²","","OnPickFromDeviceClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerDetailsPage.xaml","Button","ط¥ظ„ط؛ط§ط،","","OnCloseAvatarPicker","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerDetailsPage.xaml","Button","ط§ط¹طھظ…ط§ط¯","","OnSaveAvatarClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerProfilesPage.xaml","TapGestureRecognizer","","","OnBackTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerProfilesPage.xaml","TapGestureRecognizer","","","OnAccountHubHeaderTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerProfilesPage.xaml","Button","ط¹ط±ط¶ ط§ظ„ظ…ظ„ظپ ط§ظ„ط´ط®طµظٹ","","OnViewProfileClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerProfilesPage.xaml","Button","طھط¨ط¯ظٹظ„ ط§ظ„ط­ط³ط§ط¨","","OnOpenPremiumAuthClicked","Check partial file","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerProfilesPage.xaml","Button","طھط³ط¬ظٹظ„ ط§ظ„ط®ط±ظˆط¬","","OnLogoutIdentityClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerProfilesPage.xaml","Button","طھط³ط¬ظٹظ„ ط§ظ„ط¯ط®ظˆظ„","","OnOpenPremiumAuthClicked","Check partial file","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerProfilesPage.xaml","Button","ط¥ظ†ط´ط§ط، ط­ط³ط§ط¨ ط¬ط¯ظٹط¯","","OnOpenPremiumAuthClicked","Check partial file","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerProfilesPage.xaml","Button","ط§ظ„ط¯ط®ظˆظ„ ظƒط¶ظٹظپ","","OnContinueGuestClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerProfilesPage.xaml","TapGestureRecognizer","","","OnCollectionHeaderTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerProfilesPage.xaml","TapGestureRecognizer","","","OnMyItemsTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerProfilesPage.xaml","Entry","ط§ط¨ط­ط« ط¹ظ† ظ„ط§ط¹ط¨...","","OnSearchChanged","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerProfilesPage.xaml","Button","ط¥ط؛ظ„ط§ظ‚","","OnCloseInventoryClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerRankingsPage.xaml","TapGestureRecognizer","","","OnBackClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerRankingsPage.xaml","TapGestureRecognizer","","","OnTeamsTabClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerRankingsPage.xaml","TapGestureRecognizer","","","OnPlayersTabClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\PlayerRankingsPage.xaml","TapGestureRecognizer","","","OnShowMoreClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\RankingsPage.xaml","TapGestureRecognizer","","","OnFooterHomeTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\RankingsPage.xaml","TapGestureRecognizer","","","OnFooterCreateTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\RankingsPage.xaml","TapGestureRecognizer","","","OnFooterRankingsTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\RankingsPage.xaml","TapGestureRecognizer","","","OnFooterStoreTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\StatisticsPage.xaml","Button","â†گ","","OnBackClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
